well,t_months,q_actual_sm3d,q_fitted_sm3d,q_forecast_sm3d,period
NO 15/9-F-12 H,31.97,1759.08,2029.979833892966,,history
NO 15/9-F-12 H,32.0,1759.79,2028.2275249107747,,history
NO 15/9-F-12 H,32.03,1740.58,2026.4767285479293,,history
NO 15/9-F-12 H,32.07,1732.86,2024.1446841042666,,history
NO 15/9-F-12 H,32.1,1726.59,2022.3974121107271,,history
NO 15/9-F-12 H,32.13,1716.49,2020.6516483885298,,history
NO 15/9-F-12 H,32.16,1707.17,2018.907391635713,,history
NO 15/9-F-12 H,32.2,1695.08,2016.584057891679,,history
NO 15/9-F-12 H,32.23,1685.3,2014.843312343872,,history
NO 15/9-F-12 H,32.26,1679.85,2013.1040694336816,,history
NO 15/9-F-12 H,32.3,1662.05,2010.7874140813142,,history
NO 15/9-F-12 H,32.33,1665.04,2009.0516722832224,,history
NO 15/9-F-12 H,32.36,1664.76,2007.3174288034352,,history
NO 15/9-F-12 H,32.39,1646.79,2005.5846823485817,,history
NO 15/9-F-12 H,32.43,1619.75,2003.2766802141987,,history
NO 15/9-F-12 H,32.46,1610.7,2001.547421794019,,history
NO 15/9-F-12 H,32.49,1612.3,1999.8196560955957,,history
NO 15/9-F-12 H,32.53,1603.85,1997.5182882823729,,history
NO 15/9-F-12 H,32.56,1606.35,1995.7940005923142,,history
NO 15/9-F-12 H,32.59,1677.68,1994.0712013332027,,history
NO 15/9-F-12 H,32.62,1597.11,1992.3498892202035,,history
NO 15/9-F-12 H,32.66,1581.71,1990.0571175226387,,history
NO 15/9-F-12 H,32.69,1577.19,1988.3392704268763,,history
NO 15/9-F-12 H,32.72,1569.62,1986.6229062024443,,history
NO 15/9-F-12 H,32.76,1546.95,1984.3367250463534,,history
NO 15/9-F-12 H,32.79,1539.91,1982.6238158790131,,history
NO 15/9-F-12 H,32.82,1533.55,1980.9123853205092,,history
NO 15/9-F-12 H,32.85,1283.18,1979.202432094484,,history
NO 15/9-F-12 H,32.89,1591.77,1976.9247903285423,,history
NO 15/9-F-12 H,32.92,1494.83,1975.2182792542098,,history
NO 15/9-F-12 H,32.95,1543.2,1973.513241265784,,history
NO 15/9-F-12 H,32.99,1533.15,1971.2421465505306,,history
NO 15/9-F-12 H,33.02,1529.04,1969.540540819379,,history
NO 15/9-F-12 H,33.05,1507.72,1967.8404039397685,,history
NO 15/9-F-12 H,33.08,156.29,1966.1417346437638,,history
NO 15/9-F-12 H,33.12,1074.05,1963.87912296748,,history
NO 15/9-F-12 H,33.15,1239.04,1962.1838731085124,,history
NO 15/9-F-12 H,33.18,1474.61,1960.4900866146018,,history
NO 15/9-F-12 H,33.22,1538.4,1958.2339787852156,,history
NO 15/9-F-12 H,33.25,1530.69,1956.543601899216,,history
NO 15/9-F-12 H,33.28,1543.05,1954.8546841718503,,history
NO 15/9-F-12 H,33.31,1596.13,1953.1672243435503,,history
NO 15/9-F-12 H,33.35,1611.64,1950.9195435738143,,history
NO 15/9-F-12 H,33.38,1613.68,1949.235480617789,,history
NO 15/9-F-12 H,33.41,1609.87,1947.5528713701192,,history
NO 15/9-F-12 H,33.45,1613.49,1945.3116515285897,,history
NO 15/9-F-12 H,33.48,1612.24,1943.6324293889306,,history
NO 15/9-F-12 H,33.51,1614.24,1941.954656778961,,history
NO 15/9-F-12 H,33.54,1585.8,1940.278332447425,,history
NO 15/9-F-12 H,33.58,1626.3,1938.0454840556322,,history
NO 15/9-F-12 H,33.61,1609.92,1936.3725341805127,,history
NO 15/9-F-12 H,33.64,1589.75,1934.7010284207704,,history
NO 15/9-F-12 H,33.68,1585.55,1932.4745983217135,,history
NO 15/9-F-12 H,33.71,1578.54,1930.8064573185577,,history
NO 15/9-F-12 H,33.74,1550.79,1929.139756279689,,history
NO 15/9-F-12 H,33.77,1491.36,1927.4744939621078,,history
NO 15/9-F-12 H,33.81,1474.38,1925.2563800698415,,history
NO 15/9-F-12 H,33.84,1472.38,1923.5944699407405,,history
NO 15/9-F-12 H,33.87,1201.17,1921.9339943973428,,history
NO 15/9-F-12 H,33.91,1470.57,1919.722256443691,,history
NO 15/9-F-12 H,33.94,1471.19,1918.065123452952,,history
NO 15/9-F-12 H,33.97,1477.12,1916.4094209242185,,history
NO 15/9-F-12 H,34.0,1466.79,1914.7551476226945,,history
NO 15/9-F-12 H,34.04,1483.23,1912.5516709974345,,history
NO 15/9-F-12 H,34.07,1453.72,1910.9007277633991,,history
NO 15/9-F-12 H,34.1,1445.2,1909.2512096482783,,history
NO 15/9-F-12 H,34.14,1441.39,1907.0540668870058,,history
NO 15/9-F-12 H,34.17,1442.42,1905.4078692671394,,history
NO 15/9-F-12 H,34.2,1434.65,1903.7630926697032,,history
NO 15/9-F-12 H,34.23,1439.58,1902.1197358680492,,history
NO 15/9-F-12 H,34.27,1451.05,1899.9307999189093,,history
NO 15/9-F-12 H,34.3,1457.0,1898.2907512097288,,history
NO 15/9-F-12 H,34.33,1494.0,1896.6521182151453,,history
NO 15/9-F-12 H,34.37,1479.11,1894.4694743330147,,history
NO 15/9-F-12 H,34.4,1465.35,1892.8341399218375,,history
NO 15/9-F-12 H,34.43,1454.92,1891.2002171558056,,history
NO 15/9-F-12 H,34.46,1447.75,1889.5677048163654,,history
NO 15/9-F-12 H,34.5,1174.41,1887.3932135898617,,history
NO 15/9-F-12 H,34.53,1365.36,1885.7639875128923,,history
NO 15/9-F-12 H,34.56,1432.75,1884.1361678082626,,history
NO 15/9-F-12 H,34.6,1416.56,1881.9679271276057,,history
NO 15/9-F-12 H,34.63,1400.53,1880.3433842391294,,history
NO 15/9-F-12 H,34.66,1445.49,1878.720243680394,,history
NO 15/9-F-12 H,34.69,1467.69,1877.0985042408886,,history
NO 15/9-F-12 H,34.73,1495.62,1874.9383624167285,,history
NO 15/9-F-12 H,34.76,1489.76,1873.319887553746,,history
NO 15/9-F-12 H,34.79,1489.08,1871.7028097824934,,history
NO 15/9-F-12 H,34.83,1493.72,1869.5488772570166,,history
NO 15/9-F-12 H,34.86,1493.77,1867.9350546783064,,history
NO 15/9-F-12 H,34.89,1494.08,1866.3226251754052,,history
NO 15/9-F-12 H,34.92,1470.67,1864.71158754579,,history
NO 15/9-F-12 H,34.96,1459.02,1862.565700432699,,history
NO 15/9-F-12 H,34.99,1485.57,1860.9579058367642,,history
NO 15/9-F-12 H,35.02,1534.9,1859.3514991131938,,history
NO 15/9-F-12 H,35.06,1510.09,1857.2117803238098,,history
NO 15/9-F-12 H,35.09,1508.39,1855.6086073118636,,history
NO 15/9-F-12 H,35.12,1506.75,1854.006818182861,,history
NO 15/9-F-12 H,35.15,1441.68,1852.4064117422142,,history
NO 15/9-F-12 H,35.19,1435.36,1850.2746852737812,,history
NO 15/9-F-12 H,35.22,1429.73,1848.6775004661324,,history
NO 15/9-F-12 H,35.25,1403.07,1847.0816943723207,,history
NO 15/9-F-12 H,35.29,1416.32,1844.956095523012,,history
NO 15/9-F-12 H,35.32,1400.07,1843.3635018016575,,history
NO 15/9-F-12 H,35.35,1391.19,1841.7722828310455,,history
NO 15/9-F-12 H,35.38,1392.68,1840.1824374244698,,history
NO 15/9-F-12 H,35.42,1377.34,1838.0647781550256,,history
NO 15/9-F-12 H,35.45,1379.34,1836.4781331219892,,history
NO 15/9-F-12 H,35.48,1375.87,1834.8928577046984,,history
NO 15/9-F-12 H,35.52,1379.02,1832.7812856184032,,history
NO 15/9-F-12 H,35.55,1399.77,1831.1992013752208,,history
NO 15/9-F-12 H,35.58,1399.71,1829.618482810841,,history
NO 15/9-F-12 H,35.61,1380.27,1828.0391287463895,,history
NO 15/9-F-12 H,35.65,805.8,1825.9354438469109,,history
NO 15/9-F-12 H,35.78,529.63,1819.1151728022298,,history
NO 15/9-F-12 H,35.81,1234.51,1817.5448853522166,,history
NO 15/9-F-12 H,35.84,1411.05,1815.975953397838,,history
NO 15/9-F-12 H,35.88,1382.22,1813.8861506518765,,history
NO 15/9-F-12 H,35.91,1386.99,1812.320376972064,,history
NO 15/9-F-12 H,35.94,1408.32,1810.7559548915324,,history
NO 15/9-F-12 H,35.98,1416.92,1808.672159255517,,history
NO 15/9-F-12 H,36.01,1410.46,1807.1108863711331,,history
NO 15/9-F-12 H,36.04,1032.64,1805.5509612008764,,history
NO 15/9-F-12 H,36.07,444.51,1803.992382581379,,history
NO 15/9-F-12 H,36.11,836.16,1801.91637038102,,history
NO 15/9-F-12 H,36.14,1425.22,1800.3609291947291,,history
NO 15/9-F-12 H,36.17,1291.79,1798.8068306885564,,history
NO 15/9-F-12 H,36.21,1279.33,1796.7367859574058,,history
NO 15/9-F-12 H,36.24,1261.79,1795.18581586593,,history
NO 15/9-F-12 H,36.27,1262.54,1793.636184595056,,history
NO 15/9-F-12 H,36.3,1262.7,1792.0878909890935,,history
NO 15/9-F-12 H,36.34,1190.17,1790.02557833094,,history
NO 15/9-F-12 H,36.37,1178.16,1788.4804014543574,,history
NO 15/9-F-12 H,36.4,1166.61,1786.936558397586,,history
NO 15/9-F-12 H,36.44,1150.79,1784.880173829491,,history
NO 15/9-F-12 H,36.47,1136.01,1783.3394385431025,,history
NO 15/9-F-12 H,36.5,1130.4,1781.8000332424783,,history
NO 15/9-F-12 H,36.53,1122.77,1780.2619567795546,,history
NO 15/9-F-12 H,36.57,1127.97,1778.2132532607402,,history
NO 15/9-F-12 H,36.6,1107.67,1776.6782729599927,,history
NO 15/9-F-12 H,36.63,1095.79,1775.1446176772197,,history
NO 15/9-F-12 H,36.67,1111.01,1773.1018031291749,,history
NO 15/9-F-12 H,36.7,1099.87,1771.571235108701,,history
NO 15/9-F-12 H,36.73,1099.11,1770.041988297456,,history
NO 15/9-F-12 H,36.76,1094.18,1768.514061554952,,history
NO 15/9-F-12 H,36.8,1085.72,1766.4788773691737,,history
NO 15/9-F-12 H,36.83,1084.88,1764.9540263573635,,history
NO 15/9-F-12 H,36.86,1093.52,1763.4304916197748,,history
NO 15/9-F-12 H,36.9,1155.48,1761.4011575436245,,history
NO 15/9-F-12 H,36.93,1273.27,1759.8806896955834,,history
NO 15/9-F-12 H,36.96,1317.83,1758.3615343381507,,history
NO 15/9-F-12 H,36.99,1319.88,1756.8436903383651,,history
NO 15/9-F-12 H,37.03,1339.33,1754.8219362719494,,history
NO 15/9-F-12 H,37.06,1335.73,1753.3071477062038,,history
NO 15/9-F-12 H,37.09,512.15,1751.7936667286249,,history
NO 15/9-F-12 H,37.13,1307.39,1749.7777241671401,,history
NO 15/9-F-12 H,37.16,1367.36,1748.2672898407968,,history
NO 15/9-F-12 H,37.19,1377.51,1746.758159343976,,history
NO 15/9-F-12 H,37.22,1401.73,1745.250331551192,,history
NO 15/9-F-12 H,37.26,1310.29,1743.2419189791854,,history
NO 15/9-F-12 H,37.29,1272.22,1741.7371264577241,,history
NO 15/9-F-12 H,37.32,1269.45,1740.233632895694,,history
NO 15/9-F-12 H,37.36,1270.22,1738.2309934786713,,history
NO 15/9-F-12 H,37.39,1273.01,1736.7305264631175,,history
NO 15/9-F-12 H,37.42,1221.62,1735.2313546731536,,history
NO 15/9-F-12 H,37.45,1273.76,1733.7334769907225,,history
NO 15/9-F-12 H,37.49,1268.71,1731.7383178730033,,history
NO 15/9-F-12 H,37.52,1256.64,1730.24345543223,,history
NO 15/9-F-12 H,37.55,1271.75,1728.7498833790942,,history
NO 15/9-F-12 H,37.59,1258.59,1726.7604593194822,,history
NO 15/9-F-12 H,37.62,1252.49,1725.2698938407332,,history
NO 15/9-F-12 H,37.65,1248.11,1723.780615040419,,history
NO 15/9-F-12 H,37.68,1246.03,1722.2926218078608,,history
NO 15/9-F-12 H,37.72,1143.41,1720.3106286852817,,history
NO 15/9-F-12 H,37.75,1241.86,1718.8256307968918,,history
NO 15/9-F-12 H,37.78,1259.7,1717.3419147809104,,history
NO 15/9-F-12 H,37.82,1260.44,1715.3656188709626,,history
NO 15/9-F-12 H,37.85,1253.93,1713.884889589073,,history
NO 15/9-F-12 H,37.88,1251.18,1712.4054384948674,,history
NO 15/9-F-12 H,37.91,1255.76,1710.9272644849939,,history
NO 15/9-F-12 H,37.95,1256.69,1708.9583504755478,,history
NO 15/9-F-12 H,37.98,1106.35,1707.4831520436576,,history
NO 15/9-F-12 H,38.01,1270.15,1706.009227025137,,history
NO 15/9-F-12 H,38.05,1293.92,1704.045972632587,,history
NO 15/9-F-12 H,38.08,1301.46,1702.5750146387907,,history
NO 15/9-F-12 H,38.11,1303.22,1701.1053263979547,,history
NO 15/9-F-12 H,38.14,1295.85,1699.6369068140102,,history
NO 15/9-F-12 H,38.18,1292.72,1697.6809856090229,,history
NO 15/9-F-12 H,38.21,1292.57,1696.2155219673114,,history
NO 15/9-F-12 H,38.24,1290.47,1694.7513233357536,,history
NO 15/9-F-12 H,38.28,1288.23,1692.8010244000202,,history
NO 15/9-F-12 H,38.31,1286.05,1691.3397732138792,,history
NO 15/9-F-12 H,38.34,1286.18,1689.879783401637,,history
NO 15/9-F-12 H,38.37,1283.34,1688.421053874458,,history
NO 15/9-F-12 H,38.41,1279.87,1686.4780397348027,,history
NO 15/9-F-12 H,38.44,1281.08,1685.0222466436817,,history
NO 15/9-F-12 H,38.47,1247.89,1683.5677102149511,,history
NO 15/9-F-12 H,38.51,1247.09,1681.6302812433635,,history
NO 15/9-F-12 H,38.54,1245.09,1680.178672809945,,history
NO 15/9-F-12 H,38.57,1243.58,1678.728317426658,,history
NO 15/9-F-12 H,38.6,1241.78,1677.2792140118502,,history
NO 15/9-F-12 H,38.64,1238.3,1675.3490217641895,,history
NO 15/9-F-12 H,38.67,1240.01,1673.9028354079865,,history
NO 15/9-F-12 H,38.7,1235.08,1672.4578974214965,,history
NO 15/9-F-12 H,38.74,1232.25,1670.5332534855474,,history
NO 15/9-F-12 H,38.77,1231.84,1669.0912241726164,,history
NO 15/9-F-12 H,38.8,1232.65,1667.6504396409766,,history
NO 15/9-F-12 H,38.83,1226.3,1666.210898816113,,history
NO 15/9-F-12 H,38.87,1224.72,1664.293443849167,,history
NO 15/9-F-12 H,38.9,960.77,1662.8568008333268,,history
NO 15/9-F-12 H,38.93,1123.47,1661.4213979492447,,history
NO 15/9-F-12 H,38.97,1206.18,1659.5094546808673,,history
NO 15/9-F-12 H,39.0,1208.96,1658.0769412760956,,history
NO 15/9-F-12 H,39.03,1213.77,1656.6456644383397,,history
NO 15/9-F-12 H,39.06,1214.14,1655.2156231001768,,history
NO 15/9-F-12 H,39.1,1213.4,1653.3108213610121,,history
NO 15/9-F-12 H,39.13,1201.85,1651.8836587093176,,history
NO 15/9-F-12 H,39.16,919.93,1650.4577280057895,,history
NO 15/9-F-12 H,39.2,1157.76,1648.55840159366,,history
NO 15/9-F-12 H,39.23,1206.49,1647.1353413018546,,history
NO 15/9-F-12 H,39.26,1204.15,1645.7135094169962,,history
NO 15/9-F-12 H,39.29,1227.41,1644.2929048787066,,history
NO 15/9-F-12 H,39.33,1236.72,1642.4006728690529,,history
NO 15/9-F-12 H,39.36,1238.62,1640.9829280208655,,history
NO 15/9-F-12 H,39.39,1231.65,1639.5664069912557,,history
NO 15/9-F-12 H,39.43,1230.1,1637.6796141771185,,history
NO 15/9-F-12 H,39.46,1229.07,1636.26594461747,,history
NO 15/9-F-12 H,39.49,1215.32,1634.8534953585488,,history
NO 15/9-F-12 H,39.52,1210.16,1633.442265346973,,history
NO 15/9-F-12 H,39.56,1208.28,1631.5625201195624,,history
NO 15/9-F-12 H,39.59,1206.93,1630.15413092708,,history
NO 15/9-F-12 H,39.62,876.72,1628.7469574772329,,history
NO 15/9-F-12 H,39.66,1098.45,1626.8726155522509,,history
NO 15/9-F-12 H,39.69,1143.66,1625.4682747556003,,history
NO 15/9-F-12 H,39.72,1151.85,1624.0651462069495,,history
NO 15/9-F-12 H,39.75,1133.9,1622.6632288598666,,history
NO 15/9-F-12 H,39.79,1133.95,1620.795888014798,,history
NO 15/9-F-12 H,39.82,1130.01,1619.3967927403291,,history
NO 15/9-F-12 H,39.85,1134.3,1617.9989051858456,,history
NO 15/9-F-12 H,39.89,1135.13,1616.136931986975,,history
NO 15/9-F-12 H,39.92,1135.73,1614.7418583930958,,history
NO 15/9-F-12 H,39.95,1142.12,1613.3479890476274,,history
NO 15/9-F-12 H,39.98,1145.26,1611.9553229110447,,history
NO 15/9-F-12 H,40.02,1145.14,1610.100304592171,,history
NO 15/9-F-12 H,40.05,1143.47,1608.7104419054292,,history
NO 15/9-F-12 H,40.08,1106.61,1607.3217789689656,,history
NO 15/9-F-12 H,40.11,1119.28,1605.9343147471377,,history
NO 15/9-F-12 H,40.15,1144.13,1604.0862253302525,,history
NO 15/9-F-12 H,40.18,1143.76,1602.7015540867624,,history
NO 15/9-F-12 H,40.21,655.66,1601.3180781122192,,history
NO 15/9-F-12 H,40.57,910.35,1584.809222719765,,history
NO 15/9-F-12 H,40.61,397.67,1582.9854437984266,,history
NO 15/9-F-12 H,40.64,263.17,1581.6189870654418,,history
NO 15/9-F-12 H,40.67,472.21,1580.253709878365,,history
NO 15/9-F-12 H,40.77,187.54,1575.7112917974896,,history
NO 15/9-F-12 H,40.8,922.03,1574.3511142214093,,history
NO 15/9-F-12 H,40.87,786.96,1571.181930836425,,history
NO 15/9-F-12 H,40.9,1079.82,1569.8256630725325,,history
NO 15/9-F-12 H,41.03,109.44,1563.9620184671712,,history
NO 15/9-F-12 H,41.07,546.8,1562.1622302515525,,history
NO 15/9-F-12 H,41.2,1207.41,1556.3272102556466,,history
NO 15/9-F-12 H,41.23,1346.9,1554.9837653089407,,history
NO 15/9-F-12 H,41.26,401.81,1553.6414800440239,,history
NO 15/9-F-12 H,41.36,923.98,1549.175558460651,,history
NO 15/9-F-12 H,41.4,1197.22,1547.3927863209703,,history
NO 15/9-F-12 H,41.46,231.02,1544.7224741089344,,history
NO 15/9-F-12 H,41.49,1363.79,1543.3890465441968,,history
NO 15/9-F-12 H,41.53,114.3,1541.6129334511131,,history
NO 15/9-F-12 H,41.69,382.52,1534.5288968616007,,history
NO 15/9-F-12 H,41.72,1455.67,1533.2042685453453,,history
NO 15/9-F-12 H,41.76,1290.19,1531.439875969259,,history
NO 15/9-F-12 H,41.79,1496.93,1530.1179141420812,,history
NO 15/9-F-12 H,41.82,1472.39,1528.7970934521431,,history
NO 15/9-F-12 H,41.86,1449.78,1527.0377725988374,,history
NO 15/9-F-12 H,41.89,1490.05,1525.71961073319,,history
NO 15/9-F-12 H,41.92,1485.17,1524.402586724599,,history
NO 15/9-F-12 H,41.95,1463.53,1523.0866995908482,,history
NO 15/9-F-12 H,41.99,1439.42,1521.3339501884193,,history
NO 15/9-F-12 H,42.02,1419.05,1520.0207119476654,,history
NO 15/9-F-12 H,42.05,1406.46,1518.7086073138207,,history
NO 15/9-F-12 H,42.09,1383.52,1516.9608961660263,,history
NO 15/9-F-12 H,42.12,1363.86,1515.6514328109706,,history
NO 15/9-F-12 H,42.15,1354.08,1514.3430998042863,,history
NO 15/9-F-12 H,42.18,1345.61,1513.0358961702393,,history
NO 15/9-F-12 H,42.22,1333.21,1511.294713108515,,history
NO 15/9-F-12 H,42.25,1320.77,1509.9901408874998,,history
NO 15/9-F-12 H,42.28,1311.03,1508.6866947927551,,history
NO 15/9-F-12 H,42.32,1304.59,1506.9505167383736,,history
NO 15/9-F-12 H,42.35,1286.36,1505.6496944926994,,history
NO 15/9-F-12 H,42.38,1216.14,1504.349995136261,,history
NO 15/9-F-12 H,42.41,941.39,1503.0514176997647,,history
NO 15/9-F-12 H,42.45,1199.02,1501.321724652809,,history
NO 15/9-F-12 H,42.48,1204.78,1500.025761264728,,history
NO 15/9-F-12 H,42.51,1196.98,1498.7309165716447,,history
NO 15/9-F-12 H,42.55,1186.27,1497.0061955041388,,history
NO 15/9-F-12 H,42.58,1181.38,1495.7139573454244,,history
NO 15/9-F-12 H,42.61,1172.73,1494.422834666033,,history
NO 15/9-F-12 H,42.64,1153.98,1493.1328265030677,,history
NO 15/9-F-12 H,42.68,1151.36,1491.4145476486187,,history
NO 15/9-F-12 H,42.71,1150.13,1490.1271362840416,,history
NO 15/9-F-12 H,42.74,1147.02,1488.8408362322277,,history
NO 15/9-F-12 H,42.78,1142.99,1487.1274965472853,,history
NO 15/9-F-12 H,42.81,1142.6,1485.8437858293978,,history
NO 15/9-F-12 H,42.84,1126.17,1484.5611832298198,,history
NO 15/9-F-12 H,42.87,1115.42,1483.279687792007,,history
NO 15/9-F-12 H,42.91,1108.09,1481.5727478081503,,history
NO 15/9-F-12 H,42.94,1104.05,1480.2938320325316,,history
NO 15/9-F-12 H,42.97,1104.51,1479.016020236156,,history
NO 15/9-F-12 H,43.01,337.37,1477.3139868283745,,history
NO 15/9-F-12 H,43.04,1064.91,1476.0387472789885,,history
NO 15/9-F-12 H,43.07,1086.43,1474.7646085354725,,history
NO 15/9-F-12 H,43.1,965.79,1473.491569647594,,history
NO 15/9-F-12 H,43.14,955.41,1471.795893709463,,history
NO 15/9-F-12 H,43.17,956.69,1470.5254174606655,,history
NO 15/9-F-12 H,43.2,962.32,1469.256037905985,,history
NO 15/9-F-12 H,43.24,954.74,1467.565236165581,,history
NO 15/9-F-12 H,43.27,933.88,1466.2984118837098,,history
NO 15/9-F-12 H,43.3,904.32,1465.0326811435236,,history
NO 15/9-F-12 H,43.33,885.87,1463.7680430010607,,history
NO 15/9-F-12 H,43.37,873.17,1462.0835567775562,,history
NO 15/9-F-12 H,43.4,869.43,1460.821464363395,,history
NO 15/9-F-12 H,43.43,868.38,1459.5604614063004,,history
NO 15/9-F-12 H,43.47,865.5,1457.880817215838,,history
NO 15/9-F-12 H,43.5,972.57,1456.6223526693834,,history
NO 15/9-F-12 H,43.53,954.6,1455.3649744483653,,history
NO 15/9-F-12 H,43.56,968.74,1454.108681615051,,history
NO 15/9-F-12 H,43.6,965.2,1452.4353112655813,,history
NO 15/9-F-12 H,43.63,970.49,1451.1815473613842,,history
NO 15/9-F-12 H,43.66,974.77,1449.928865724959,,history
NO 15/9-F-12 H,43.7,970.84,1448.2603054561012,,history
NO 15/9-F-12 H,43.73,968.75,1447.0101454794203,,history
NO 15/9-F-12 H,43.76,967.34,1445.761064659547,,history
NO 15/9-F-12 H,43.79,441.16,1444.5130620649363,,history
NO 15/9-F-12 H,43.83,351.82,1442.8507342361825,,history
NO 15/9-F-12 H,43.86,937.95,1441.6052438823622,,history
NO 15/9-F-12 H,43.89,967.24,1440.3608286544609,,history
NO 15/9-F-12 H,43.93,943.18,1438.703279164741,,history
NO 15/9-F-12 H,43.96,958.71,1437.4613689562275,,history
NO 15/9-F-12 H,43.99,967.99,1436.2205307831978,,history
NO 15/9-F-12 H,44.02,654.16,1434.9807637202546,,history
NO 15/9-F-12 H,44.06,607.9,1433.329405542954,,history
NO 15/9-F-12 H,44.75,223.0,1405.1407494945815,,history
NO 15/9-F-12 H,44.78,1147.25,1403.927810964123,,history
NO 15/9-F-12 H,44.81,1174.47,1402.7159194603619,,history
NO 15/9-F-12 H,44.85,1175.75,1401.101691268184,,history
NO 15/9-F-12 H,44.88,1186.78,1399.8922393132527,,history
NO 15/9-F-12 H,44.91,1208.99,1398.683831375355,,history
NO 15/9-F-12 H,44.94,594.8,1397.47646655328,,history
NO 15/9-F-12 H,44.98,534.99,1395.868267858933,,history
NO 15/9-F-12 H,45.01,1220.41,1394.663333473435,,history
NO 15/9-F-12 H,45.04,1218.94,1393.4594392053368,,history
NO 15/9-F-12 H,45.08,1204.52,1391.8558632565534,,history
NO 15/9-F-12 H,45.11,1183.12,1390.6543924387756,,history
NO 15/9-F-12 H,45.14,1175.68,1389.453958748594,,history
NO 15/9-F-12 H,45.17,1163.61,1388.2545612907447,,history
NO 15/9-F-12 H,45.21,1151.4,1386.6569750513177,,history
NO 15/9-F-12 H,45.24,1139.38,1385.4599919916675,,history
NO 15/9-F-12 H,45.27,1127.62,1384.264042185714,,history
NO 15/9-F-12 H,45.31,1116.19,1382.6710481864914,,history
NO 15/9-F-12 H,45.34,1103.32,1381.4775058385817,,history
NO 15/9-F-12 H,45.37,1050.43,1380.2849937742956,,history
NO 15/9-F-12 H,45.5,688.4,1375.1293253150573,,history
NO 15/9-F-12 H,45.63,779.84,1369.992914413049,,history
NO 15/9-F-12 H,45.73,550.96,1366.054888166884,,history
NO 15/9-F-12 H,45.77,68.37,1364.482849037685,,history
NO 15/9-F-12 H,45.8,760.83,1363.3050070155655,,history
NO 15/9-F-12 H,45.83,602.26,1362.1281817243118,,history
NO 15/9-F-12 H,45.93,1143.11,1358.2127625467094,,history
NO 15/9-F-12 H,45.96,1055.23,1357.0403329571145,,history
NO 15/9-F-12 H,46.06,1095.94,1353.1395387325108,,history
NO 15/9-F-12 H,46.09,1056.52,1351.9714884256603,,history
